Time,south_north,west_east,hgt,lat,lon
1,88,22,0.0466593950986862,-33.577995300293,-71.9871826171875
1,88,23,0,-33.5847358703613,-71.879638671875
1,88,24,0,-33.5913887023926,-71.7720642089844
1,88,25,18.9210357666016,-33.5979690551758,-71.6644897460938
1,88,26,133.319427490234,-33.6044502258301,-71.556884765625
1,88,27,260.763031005859,-33.6108436584473,-71.4492797851563
1,88,28,262.576110839844,-33.6171646118164,-71.3416748046875
1,88,29,205.242034912109,-33.6233787536621,-71.2340087890625
1,88,30,275.366271972656,-33.6295280456543,-71.1263732910156
1,88,31,371.251953125,-33.6355743408203,-71.0187072753906
1,88,32,404.998107910156,-33.6415328979492,-70.9110107421875
1,88,33,473.338623046875,-33.6474151611328,-70.8033447265625
1,88,34,558.679504394531,-33.653205871582,-70.6956176757813
1,88,35,796.315185546875,-33.6589050292969,-70.587890625
1,88,36,1181.12841796875,-33.6645317077637,-70.4801635742188
1,88,37,1578.93212890625,-33.6700592041016,-70.3724365234375
1,88,38,2180.94921875,-33.6755027770996,-70.2646484375
1,88,39,2899.35302734375,-33.6808624267578,-70.1568908691406
1,88,40,3467.1474609375,-33.6861343383789,-70.0491027832031
1,88,41,3949.76391601563,-33.6913146972656,-69.9413146972656
1,88,42,4104.376953125,-33.6964149475098,-69.83349609375
1,88,43,3766.93090820313,-33.701416015625,-69.7256774902344
1,88,44,3810.8798828125,-33.7063407897949,-69.6178588867188
1,88,45,3967.10815429688,-33.7111740112305,-69.510009765625
1,88,46,2985.9521484375,-33.7159271240234,-69.4021606445313
1,88,47,1634.12731933594,-33.7205810546875,-69.2942810058594
1,88,48,1053.71154785156,-33.7251701354981,-69.1864013671875
1,88,49,956.4482421875,-33.7296524047852,-69.0785217285156
1,88,50,985.199523925781,-33.7340469360352,-68.9706115722656
1,88,51,1110.48645019531,-33.7383766174316,-68.8627014160156
1,88,52,1214.88952636719,-33.742603302002,-68.7547912597656
1,88,53,1203.15881347656,-33.7467384338379,-68.6468505859375
1,88,54,1088.17468261719,-33.750789642334,-68.5389404296875
1,88,55,949.317749023438,-33.7547569274902,-68.4309692382813
1,88,56,817.332458496094,-33.7586441040039,-68.3230285644531
1,88,57,705.182983398438,-33.7624282836914,-68.2150573730469
1,88,58,636.144287109375,-33.7661285400391,-68.1070861816406
1,88,59,590.710083007813,-33.7697563171387,-67.9991149902344
1,88,60,553.661010742188,-33.7732849121094,-67.89111328125
1,88,61,525.961730957031,-33.7767219543457,-67.7831115722656
1,88,62,506.523254394531,-33.7800827026367,-67.6751098632813
1,88,63,492.313354492188,-33.7833633422852,-67.5671081542969
1,88,64,479.704254150391,-33.7865409851074,-67.4590759277344
1,88,65,466.430206298828,-33.7896347045898,-67.3510437011719
1,88,66,454.352569580078,-33.7926368713379,-67.2430114746094
1,88,67,445.647827148438,-33.7955665588379,-67.1349792480469
1,88,68,438.918579101563,-33.7984008789063,-67.0269165039063
1,88,69,438.923461914063,-33.801139831543,-66.9188537597656
1,88,70,436.565490722656,-33.8037986755371,-66.810791015625
1,88,71,418.426086425781,-33.8063774108887,-66.7027282714844
1,88,72,414.834411621094,-33.8088684082031,-66.5946655273438
1,88,73,462.489349365234,-33.8112525939941,-66.486572265625
1,88,74,550.794189453125,-33.8135719299316,-66.3784790039063
1,88,75,644.479675292969,-33.8157997131348,-66.2703857421875
1,88,76,694.6552734375,-33.8179359436035,-66.1622924804688
1,88,77,681.624206542969,-33.8199882507324,-66.05419921875
1,88,78,645.717224121094,-33.821949005127,-65.9461059570313
1,88,79,605.309020996094,-33.8238296508789,-65.8379821777344
1,88,80,565.2978515625,-33.8256149291992,-65.7298583984375
1,88,81,533.49267578125,-33.8273162841797,-65.6217651367188
1,88,82,503.8076171875,-33.8289260864258,-65.5136413574219
1,88,83,476.273742675781,-33.8304557800293,-65.405517578125
1,88,84,449.317443847656,-33.8318901062012,-65.29736328125
1,88,85,424.565338134766,-33.8332481384277,-65.1892395019531
1,88,86,402.110321044922,-33.8345031738281,-65.0811157226563
1,88,87,379.415344238281,-33.835693359375,-64.9729614257813
1,88,88,357.032775878906,-33.8367767333984,-64.8648376464844
1,88,89,335.644622802734,-33.8377838134766,-64.7566833496094
1,88,90,314.084777832031,-33.8386993408203,-64.6485290527344
1,88,91,289.824584960938,-33.839527130127,-64.5404052734375
1,88,92,261.577758789063,-33.840274810791,-64.4322509765625
1,88,93,234.187545776367,-33.8409194946289,-64.3240966796875
1,88,94,218.642990112305,-33.8414878845215,-64.2159423828125
1,88,95,217.160217285156,-33.8419723510742,-64.1077880859375
1,88,96,211.162384033203,-33.8423728942871,-63.9996337890625
1,88,97,190.991775512695,-33.8426666259766,-63.8914794921875
1,88,98,170.975875854492,-33.842887878418,-63.7833251953125
1,88,99,156.119659423828,-33.8430213928223,-63.6751708984375
1,88,100,143.307434082031,-33.8430595397949,-63.5670166015625
1,88,101,133.403442382813,-33.8430213928223,-63.4588317871094
1,88,102,128.41438293457,-33.842887878418,-63.3506774902344
1,88,103,128.371017456055,-33.8426666259766,-63.2425231933594
1,88,104,130.09130859375,-33.8423728942871,-63.1343688964844
1,88,105,131.043395996094,-33.8419723510742,-63.0262145996094
1,88,106,129.858276367188,-33.8414878845215,-62.9180603027344
1,88,107,127.318962097168,-33.8409194946289,-62.8099060058594
1,88,108,125.349952697754,-33.840274810791,-62.7017517089844
1,88,109,124.57682800293,-33.839527130127,-62.5936279296875
1,88,110,124.156608581543,-33.8386993408203,-62.4854736328125
1,88,111,122.96997833252,-33.8377838134766,-62.3773193359375
1,88,112,119.419532775879,-33.8367767333984,-62.2691650390625
1,88,113,115.663352966309,-33.835693359375,-62.1610412597656
1,88,114,114.070053100586,-33.8345031738281,-62.0528869628906
1,88,115,111.463897705078,-33.8332481384277,-61.9447631835938
1,88,116,108.173553466797,-33.8318901062012,-61.8366088867188
1,88,117,107.030670166016,-33.8304557800293,-61.7284851074219
1,88,118,104.482261657715,-33.8289260864258,-61.620361328125
1,88,119,100.564178466797,-33.8273162841797,-61.5122375488281
1,88,120,98.4726943969727,-33.8256149291992,-61.4041137695313
1,88,121,94.5305023193359,-33.8238296508789,-61.2960205078125
1,88,122,89.6986618041992,-33.821949005127,-61.1878967285156
1,88,123,86.936279296875,-33.8199882507324,-61.0798034667969
1,88,124,83.7767181396484,-33.8179359436035,-60.9717102050781
1,88,125,79.9471588134766,-33.8157997131348,-60.8635864257813
1,88,126,76.9284973144531,-33.8135719299316,-60.7555236816406
1,88,127,75.6285247802734,-33.8112525939941,-60.6474304199219
1,88,128,74.5252532958984,-33.8088684082031,-60.5393371582031
1,88,129,69.2421875,-33.8063774108887,-60.4312744140625
1,88,130,61.8278541564941,-33.8037986755371,-60.3232116699219
1,88,131,57.5217704772949,-33.801139831543,-60.2151489257813
1,88,132,53.6718139648438,-33.7984008789063,-60.1070861816406
1,88,133,47.8854866027832,-33.7955665588379,-59.9990234375
1,88,134,40.7714004516602,-33.7926368713379,-59.8909912109375
1,88,135,32.7343521118164,-33.7896347045898,-59.782958984375
1,88,136,22.2339839935303,-33.7865409851074,-59.6749267578125
1,88,137,12.1040706634522,-33.7833633422852,-59.56689453125
1,88,138,7.40283632278442,-33.7800827026367,-59.4588928222656
1,88,139,4.18708324432373,-33.7767219543457,-59.3508911132813
1,88,140,2.00631046295166,-33.7732849121094,-59.2428894042969
1,88,141,2.63834238052368,-33.7697563171387,-59.1348876953125
1,88,142,2.92176151275635,-33.7661285400391,-59.0269165039063
1,88,143,2.22773170471191,-33.7624282836914,-58.9189453125
1,88,144,1.95786559581757,-33.7586441040039,-58.8109741210938
1,88,145,3.0954737663269,-33.7547569274902,-58.7030334472656
1,88,146,2.3620810508728,-33.750789642334,-58.5950622558594
1,88,147,3.80981016159058,-33.7467384338379,-58.4871215820313
1,88,148,18.3231639862061,-33.742603302002,-58.3792114257813
1,88,149,39.6013832092285,-33.7383766174316,-58.2713012695313
1,88,150,51.4594230651856,-33.7340469360352,-58.1633911132813
1,88,151,51.9736862182617,-33.7296524047852,-58.0554809570313
1,88,152,57.285831451416,-33.7251701354981,-57.9476013183594
1,88,153,73.0618438720703,-33.7205810546875,-57.8397216796875
1,88,154,91.2334213256836,-33.7159271240234,-57.7318725585938
1,88,155,112.118011474609,-33.7111740112305,-57.6239929199219
1,88,156,125.902458190918,-33.7063407897949,-57.5161743164063
1,88,157,127.514213562012,-33.701416015625,-57.4083251953125
1,88,158,123.876258850098,-33.6964149475098,-57.3005065917969
1,88,159,118.801361083984,-33.6913146972656,-57.1926879882813
1,88,160,124.09587097168,-33.6861343383789,-57.0848999023438
1,88,161,133.615036010742,-33.6808624267578,-56.9771118164063
1,88,162,138.100280761719,-33.6755027770996,-56.8693542480469
1,88,163,139.072448730469,-33.6700592041016,-56.7615966796875
1,88,164,129.588012695313,-33.6645317077637,-56.6538391113281
1,88,165,114.811584472656,-33.6589050292969,-56.5461120605469
1,88,166,115.045944213867,-33.653205871582,-56.4383850097656
1,88,167,121.423522949219,-33.6474151611328,-56.3306579589844
1,88,168,116.341232299805,-33.6415328979492,-56.2229614257813
1,88,169,120.272979736328,-33.6355743408203,-56.1152954101563
1,88,170,132.973251342773,-33.6295280456543,-56.0076293945313
1,88,171,133.8369140625,-33.6233787536621,-55.8999633789063
1,88,172,134.209014892578,-33.6171646118164,-55.7923278808594
1,88,173,141.509094238281,-33.6108436584473,-55.6847229003906
1,88,174,157.704406738281,-33.6044502258301,-55.5771179199219
1,88,175,189.214263916016,-33.5979690551758,-55.4695129394531
1,88,176,213.605819702148,-33.5913887023926,-55.3619384765625
1,88,177,209.287094116211,-33.5847358703613,-55.2543640136719
1,88,178,192.344421386719,-33.577995300293,-55.1468200683594
1,88,179,177.853759765625,-33.5711669921875,-55.0392761230469
1,88,180,168.999176025391,-33.5642433166504,-54.9317626953125
1,88,181,161.344055175781,-33.5572471618652,-54.8242797851563
1,88,182,129.121704101563,-33.5501441955566,-54.716796875
1,88,183,79.843376159668,-33.5429725646973,-54.6093139648438
1,88,184,46.7841148376465,-33.5357093811035,-54.5018615722656
1,88,185,32.2028045654297,-33.5283546447754,-54.3944396972656
1,88,186,24.9639415740967,-33.5209159851074,-54.2870178222656
1,88,187,20.8067779541016,-33.5134010314941,-54.1796264648438
1,88,188,17.8057060241699,-33.5057945251465,-54.0722351074219
1,88,189,15.0070457458496,-33.4980926513672,-53.9648742675781
1,88,190,12.5254468917847,-33.4903106689453,-53.8575439453125
1,88,191,9.63385581970215,-33.4824523925781,-53.7502136230469
1,88,192,5.19713258743286,-33.474494934082,-53.6428833007813
1,88,193,1.06316804885864,-33.4664459228516,-53.5356140136719
1,88,194,4.2554349899292,-33.4583129882813,-53.4283447265625
1,88,195,12.6678991317749,-33.4501190185547,-53.3210754394531
1,88,196,14.979190826416,-33.4418106079102,-53.2138366699219
1,88,197,9.00328826904297,-33.4334335327148,-53.1066284179688
1,88,198,2.75727272033691,-33.4249534606934,-52.9994201660156
1,88,199,0.932589590549469,-33.4163932800293,-52.8922424316406
1,89,1,0,-33.3269348144531,-74.2314453125
1,89,2,0,-33.3354873657227,-74.1243896484375
1,89,3,0,-33.3439483642578,-74.0172729492188
1,89,4,0,-33.3523254394531,-73.91015625
1,89,5,0,-33.3606224060059,-73.8030395507813
1,89,6,0,-33.368824005127,-73.6958923339844
1,89,7,0,-33.3769416809082,-73.5887145996094
1,89,8,0,-33.3849792480469,-73.4815368652344
1,89,9,0,-33.3929252624512,-73.3743286132813
1,89,10,0,-33.4007987976074,-73.26708984375
1,89,11,0,-33.4085578918457,-73.1598510742188
1,89,12,0,-33.4162521362305,-73.0525817871094
1,89,13,0,-33.4238471984863,-72.9453125
1,89,14,0,-33.4313659667969,-72.8380126953125
1,89,15,0,-33.4388046264648,-72.730712890625
1,89,16,0,-33.4461441040039,-72.6233825683594
1,89,17,0,-33.4534034729004,-72.5160217285156
1,89,18,0,-33.460563659668,-72.4086608886719
1,89,19,0,-33.4676551818848,-72.30126953125
1,89,20,0,-33.4746589660645,-72.1938781738281
1,89,21,0,-33.4815559387207,-72.0864868164063
1,89,22,0,-33.4883995056152,-71.9790344238281
1,89,23,0,-33.4951286315918,-71.87158203125
1,89,24,0,-33.5017738342285,-71.7641296386719
1,89,25,42.3939628601074,-33.5083503723145,-71.6566772460938
1,89,26,140.029067993164,-33.5148124694824,-71.5491638183594
1,89,27,297.95703125,-33.5212173461914,-71.441650390625
1,89,28,373.859619140625,-33.5275192260742,-71.3341369628906
1,89,29,253.322937011719,-33.5337333679199,-71.2266235351563
1,89,30,216.211715698242,-33.5398750305176,-71.1190795898438
1,89,31,355.211242675781,-33.5459136962891,-71.0115051269531
1,89,32,470.66748046875,-33.5518760681152,-70.9039306640625
1,89,33,508.726348876953,-33.5577430725098,-70.7963256835938
1,89,34,513.789123535156,-33.5635414123535,-70.688720703125
1,89,35,791.644592285156,-33.5692291259766,-70.5811157226563
1,89,36,1320.06091308594,-33.5748481750488,-70.4734802246094
1,89,37,1679.33801269531,-33.580379486084,-70.3658447265625
1,89,38,2235.61840820313,-33.5858192443848,-70.2581787109375
1,89,39,3012.13598632813,-33.5911674499512,-70.1505126953125
1,89,40,3444.63525390625,-33.596435546875,-70.0428466796875
1,89,41,3745.37573242188,-33.6016120910645,-69.9351196289063
1,89,42,3870.38940429688,-33.6067047119141,-69.8274230957031
1,89,43,3846.27612304688,-33.6117057800293,-69.7197265625
1,89,44,4046.72534179687,-33.616626739502,-69.6119995117188
1,89,45,3649.18994140625,-33.6214599609375,-69.5042419433594
1,89,46,2410.99072265625,-33.6262016296387,-69.396484375
1,89,47,1401.83142089844,-33.6308631896973,-69.2887268066406
1,89,48,1009.11938476563,-33.6354293823242,-69.1809692382813
1,89,49,926.194580078125,-33.6399040222168,-69.0731811523438
1,89,50,942.640991210938,-33.6443099975586,-68.9653930664063
1,89,51,1013.84124755859,-33.648624420166,-68.8575744628906
1,89,52,1111.83947753906,-33.6528549194336,-68.749755859375
1,89,53,1160.2880859375,-33.6569900512695,-68.6419372558594
1,89,54,1089.1376953125,-33.6610336303711,-68.5341186523438
1,89,55,955.300903320312,-33.6649971008301,-68.42626953125
1,89,56,817.880798339844,-33.6688766479492,-68.3184204101563
1,89,57,697.4033203125,-33.6726608276367,-68.2105712890625
1,89,58,620.920349121094,-33.6763648986816,-68.1026916503906
1,89,59,576.445739746094,-33.6799736022949,-67.9948120117188
1,89,60,545.465454101563,-33.6835060119629,-67.8869323730469
1,89,61,525.177856445313,-33.6869506835938,-67.7790222167969
1,89,62,511.101409912109,-33.6903076171875,-67.671142578125
1,89,63,498.275024414063,-33.6935615539551,-67.563232421875
1,89,64,484.756103515625,-33.6967468261719,-67.4552917480469
1,89,65,471.065673828125,-33.6998405456543,-67.3473815917969
1,89,66,459.546813964844,-33.7028541564941,-67.2394409179688
1,89,67,448.505249023438,-33.7057762145996,-67.1315002441406
1,89,68,445.974731445313,-33.7085990905762,-67.0235595703125
1,89,69,450.786376953125,-33.7113380432129,-66.9156188964844
1,89,70,436.963897705078,-33.7140045166016,-66.8076477050781
1,89,71,411.359375,-33.7165756225586,-66.69970703125
1,89,72,406.986968994141,-33.719051361084,-66.5917358398438
1,89,73,444.772979736328,-33.7214508056641,-66.4837646484375
1,89,74,541.359008789063,-33.7237548828125,-66.3757629394531
1,89,75,659.604370117188,-33.7259826660156,-66.2677612304688
1,89,76,714.786987304688,-33.7281227111816,-66.1597900390625
1,89,77,705.788208007813,-33.7301712036133,-66.0517883300781
1,89,78,672.75341796875,-33.7321243286133,-65.9437866210938
1,89,79,620.35400390625,-33.734001159668,-65.8357849121094
1,89,80,577.078735351563,-33.7357788085938,-65.727783203125
1,89,81,551.511352539063,-33.7374877929688,-65.6197509765625
1,89,82,521.143920898438,-33.7390975952148,-65.5117492675781
1,89,83,491.261199951172,-33.7406196594238,-65.4037170410156
1,89,84,474.162963867188,-33.7420616149902,-65.2957153320313
1,89,85,454.924896240234,-33.7434196472168,-65.1876831054688
1,89,86,427.315765380859,-33.7446784973145,-65.0796508789063
1,89,87,407.987365722656,-33.7458572387695,-64.9716186523438
1,89,88,388.680114746094,-33.7469367980957,-64.8635864257813
1,89,89,363.172576904297,-33.7479438781738,-64.7555236816406
1,89,90,338.486267089844,-33.7488670349121,-64.6474914550781
1,89,91,310.032287597656,-33.7496948242188,-64.5394287109375
1,89,92,276.905578613281,-33.750431060791,-64.431396484375
1,89,93,247.019714355469,-33.7510871887207,-64.3233642578125
1,89,94,231.469299316406,-33.7516593933105,-64.2153015136719
1,89,95,235.175445556641,-33.7521324157715,-64.1072692871094
1,89,96,232.255920410156,-33.7525253295898,-63.9992065429688
1,89,97,202.786499023438,-33.7528343200684,-63.8911743164063
1,89,98,173.17578125,-33.7530517578125,-63.7831115722656
1,89,99,157.142211914063,-33.7531814575195,-63.675048828125
1,89,100,145.179779052734,-33.7532196044922,-63.5670166015625
1,89,101,134.895843505859,-33.7531814575195,-63.4589538574219
1,89,102,127.940162658691,-33.7530517578125,-63.3508911132813
1,89,103,125.976860046387,-33.7528343200684,-63.2428588867188
1,89,104,127.509765625,-33.7525253295898,-63.1347961425781
1,89,105,129.220748901367,-33.7521324157715,-63.0267333984375
1,89,106,129.209167480469,-33.7516593933105,-62.918701171875
1,89,107,128.393325805664,-33.7510871887207,-62.8106384277344
1,89,108,126.309501647949,-33.750431060791,-62.7026062011719
1,89,109,123.602233886719,-33.7496948242188,-62.5945434570313
1,89,110,123.314727783203,-33.7488670349121,-62.4865112304688
1,89,111,122.725166320801,-33.7479438781738,-62.3784790039063
1,89,112,119.108764648438,-33.7469367980957,-62.2704467773438
1,89,113,115.957077026367,-33.7458572387695,-62.1623840332031
1,89,114,114.059005737305,-33.7446784973145,-62.0543518066406
1,89,115,111.964111328125,-33.7434196472168,-61.9463195800781
1,89,116,109.798904418945,-33.7420616149902,-61.8383178710938
1,89,117,106.988082885742,-33.7406196594238,-61.7302856445313
1,89,118,100.88493347168,-33.7390975952148,-61.6222534179688
1,89,119,94.3699645996094,-33.7374877929688,-61.5142517089844
1,89,120,95.2088317871094,-33.7357788085938,-61.4062194824219
1,89,121,97.7022933959961,-33.734001159668,-61.2982177734375
1,89,122,94.584228515625,-33.7321243286133,-61.1902160644531
1,89,123,89.3881683349609,-33.7301712036133,-61.0822143554688
1,89,124,84.3322143554688,-33.7281227111816,-60.9742126464844
1,89,125,80.8566131591797,-33.7259826660156,-60.8662109375
1,89,126,77.7055511474609,-33.7237548828125,-60.7582397460938
1,89,127,72.0956039428711,-33.7214508056641,-60.6502685546875
1,89,128,66.6630630493164,-33.719051361084,-60.5422973632813
1,89,129,61.4837684631348,-33.7165756225586,-60.434326171875
1,89,130,54.7470664978027,-33.7140045166016,-60.3263549804688
1,89,131,52.1944999694824,-33.7113380432129,-60.2183837890625
1,89,132,51.8885498046875,-33.7085990905762,-60.1104431152344
1,89,133,45.3243370056152,-33.7057762145996,-60.0025024414063
1,89,134,34.6454696655273,-33.7028541564941,-59.8945617675781
1,89,135,25.9719390869141,-33.6998405456543,-59.78662109375
1,89,136,16.9173107147217,-33.6967468261719,-59.6787109375
1,89,137,5.72641897201538,-33.6935615539551,-59.5707702636719
1,89,138,1.00055336952209,-33.6903076171875,-59.462890625
1,89,139,2.01529455184937,-33.6869506835938,-59.35498046875
1,89,140,2.57371973991394,-33.6835060119629,-59.2470703125
1,89,141,2.87698459625244,-33.6799736022949,-59.1391906738281
1,89,142,2.56701302528381,-33.6763648986816,-59.0313110351563
1,89,143,1.90930020809174,-33.6726608276367,-58.9234619140625
1,89,144,1.65935373306274,-33.6688766479492,-58.8155822753906
1,89,145,2.79552435874939,-33.6649971008301,-58.7077331542969
1,89,146,2.46420383453369,-33.6610336303711,-58.5998840332031
1,89,147,2.60782170295715,-33.6569900512695,-58.4920654296875
1,89,148,13.2703075408936,-33.6528549194336,-58.3842468261719
1,89,149,29.3761367797852,-33.648624420166,-58.2764282226563
1,89,150,36.7226600646973,-33.6443099975586,-58.1686096191406
1,89,151,40.6870079040527,-33.6399040222168,-58.0608215332031
1,89,152,55.3750457763672,-33.6354293823242,-57.9530334472656
1,89,153,75.7278594970703,-33.6308631896973,-57.8452758789063
1,89,154,94.5810089111328,-33.6262016296387,-57.7375183105469
1,89,155,113.691757202148,-33.6214599609375,-57.6297607421875
1,89,156,120.052589416504,-33.616626739502,-57.5220336914063
1,89,157,112.554161071777,-33.6117057800293,-57.414306640625
1,89,158,106.851684570313,-33.6067047119141,-57.3065795898438
1,89,159,105.537139892578,-33.6016120910645,-57.1988525390625
1,89,160,113.249992370605,-33.596435546875,-57.0911865234375
1,89,161,124.164031982422,-33.5911674499512,-56.9834899902344
1,89,162,127.182174682617,-33.5858192443848,-56.8758239746094
1,89,163,125.967407226563,-33.580379486084,-56.7681579589844
1,89,164,116.130645751953,-33.5748481750488,-56.6605224609375
1,89,165,103.371101379395,-33.5692291259766,-56.5528869628906
1,89,166,107.171417236328,-33.5635414123535,-56.4452819824219
1,89,167,110.119598388672,-33.5577430725098,-56.3376770019531
1,89,168,101.757987976074,-33.5518760681152,-56.2300720214844
1,89,169,104.437408447266,-33.5459136962891,-56.1224975585938
1,89,170,112.499656677246,-33.5398750305176,-56.0149536132813
1,89,171,116.093452453613,-33.5337333679199,-55.9073791503906
1,89,172,124.133392333984,-33.5275192260742,-55.7998657226563
1,89,173,137.235168457031,-33.5212173461914,-55.6923217773438
1,89,174,156.833648681641,-33.5148124694824,-55.5848388671875
1,89,175,182.282943725586,-33.5083503723145,-55.4773559570313
1,89,176,207.364379882813,-33.5017738342285,-55.369873046875
1,89,177,234.815002441406,-33.4951286315918,-55.2623901367188
1,89,178,250.270416259766,-33.4883995056152,-55.1549682617188
1,89,179,220.011840820313,-33.4815559387207,-55.0475463867188
1,89,180,166.917877197266,-33.4746589660645,-54.9401245117188
1,89,181,148.630676269531,-33.4676551818848,-54.8327331542969
1,89,182,141.101135253906,-33.460563659668,-54.725341796875
1,89,183,104.253555297852,-33.4534034729004,-54.6179809570313
1,89,184,62.400520324707,-33.4461441040039,-54.5106201171875
1,89,185,36.4983825683594,-33.4388046264648,-54.4032897949219
1,89,186,24.0095901489258,-33.4313659667969,-54.2959899902344
1,89,187,19.379976272583,-33.4238471984863,-54.1886901855469
1,89,188,17.0442047119141,-33.4162521362305,-54.0814208984375
1,89,189,14.8246555328369,-33.4085578918457,-53.9741516113281
1,89,190,12.7383213043213,-33.4007987976074,-53.8669128417969
1,89,191,10.2702608108521,-33.3929252624512,-53.7596740722656
1,89,192,5.56579875946045,-33.3849792480469,-53.6524658203125
1,89,193,0.890031576156616,-33.3769416809082,-53.5452880859375
1,89,194,2.58821630477905,-33.368824005127,-53.4381103515625
1,89,195,9.42509651184082,-33.3606224060059,-53.3309631347656
1,89,196,14.213173866272,-33.3523254394531,-53.2238159179688
1,89,197,12.7777223587036,-33.3439483642578,-53.11669921875
1,89,198,6.7504358291626,-33.3354873657227,-53.0096130371094
1,89,199,2.90566563606262,-33.3269348144531,-52.9025573730469
1,90,1,0,-33.2374801635742,-74.22119140625
1,90,2,0,-33.2460174560547,-74.1141967773438
1,90,3,0,-33.2544670104981,-74.0072021484375
1,90,4,0,-33.2628326416016,-73.9002075195313
1,90,5,0,-33.2711372375488,-73.7931823730469
1,90,6,0,-33.2793273925781,-73.6861267089844
1,90,7,0,-33.2874412536621,-73.5790405273438
1,90,8,0,-33.295467376709,-73.4719848632813
1,90,9,0,-33.3034133911133,-73.3648681640625
1,90,10,0,-33.3112640380859,-73.2577514648438
1,90,11,0,-33.3190307617188,-73.1506042480469
1,90,12,0,-33.3267097473145,-73.04345703125
1,90,13,0,-33.3343086242676,-72.936279296875
1,90,14,0,-33.3418159484863,-72.8290710449219
1,90,15,0,-33.3492469787598,-72.7218627929688
1,90,16,0,-33.3565711975098,-72.6146240234375
1,90,17,0,-33.363826751709,-72.5073852539063
1,90,18,0,-33.3709869384766,-72.4001159667969
1,90,19,0,-33.3780746459961,-72.2928466796875
1,90,20,0,-33.3850631713867,-72.185546875
1,90,21,0,-33.3919639587402,-72.0782470703125
1,90,22,0.00709013687446713,-33.3987846374512,-71.9709167480469
1,90,23,0,-33.4055213928223,-71.8635864257813
1,90,24,7.01929092407227,-33.412166595459,-71.7562255859375
1,90,25,95.8752059936523,-33.4187164306641,-71.6488647460938
1,90,26,210.917556762695,-33.4252014160156,-71.5414428710938
1,90,27,327.605651855469,-33.4315757751465,-71.4340515136719
1,90,28,430.594635009766,-33.4378814697266,-71.3266296386719
1,90,29,383.398468017578,-33.4441032409668,-71.2192077636719
1,90,30,318.593017578125,-33.4502220153809,-71.1117553710938
1,90,31,451.240142822266,-33.4562606811523,-71.0043029785156
1,90,32,570.120178222656,-33.4622192382813,-70.8968200683594
1,90,33,524.086486816406,-33.4680824279785,-70.7893371582031
1,90,34,467.805572509766,-33.4738616943359,-70.6818237304688
1,90,35,822.691650390625,-33.4795646667481,-70.5743408203125
1,90,36,1606.25952148438,-33.4851684570313,-70.466796875
1,90,37,2043.23474121094,-33.4906883239746,-70.3592529296875
1,90,38,2242.88330078125,-33.4961242675781,-70.251708984375
1,90,39,2664.03662109375,-33.5014686584473,-70.1441345214844
1,90,40,3150.56396484375,-33.5067367553711,-70.0365600585938
1,90,41,3860.29638671875,-33.5119018554688,-69.9289855957031
1,90,42,4381.9453125,-33.5169906616211,-69.8213806152344
1,90,43,4459.689453125,-33.5219917297363,-69.7137451171875
1,90,44,4353.7685546875,-33.5269050598145,-69.6061401367188
1,90,45,3433.40283203125,-33.5317268371582,-69.4985046386719
1,90,46,2057.9208984375,-33.5364685058594,-69.390869140625
1,90,47,1281.12976074219,-33.541130065918,-69.283203125
1,90,48,1010.30474853516,-33.5456962585449,-69.175537109375
1,90,49,914.17578125,-33.550178527832,-69.0678405761719
1,90,50,897.196594238281,-33.5545692443848,-68.9601440429688
1,90,51,926.988525390625,-33.5588798522949,-68.8524475097656
1,90,52,1020.17810058594,-33.5630874633789,-68.7447509765625
1,90,53,1102.99951171875,-33.5672264099121,-68.6370239257813
1,90,54,1057.306640625,-33.5712699890137,-68.529296875
1,90,55,927.727416992188,-33.5752334594727,-68.4215698242188
1,90,56,792.076293945313,-33.5791053771973,-68.3138122558594
1,90,57,677.72216796875,-33.582893371582,-68.2060546875
1,90,58,604.494995117188,-33.5865936279297,-68.0982971191406
1,90,59,565.350463867188,-33.590202331543,-67.9905395507813
1,90,60,544.262084960938,-33.5937309265137,-67.8827514648438
1,90,61,530.737670898438,-33.5971717834473,-67.7749633789063
1,90,62,517.834838867188,-33.600513458252,-67.6671447753906
1,90,63,503.213745117188,-33.6037864685059,-67.5593566894531
1,90,64,488.339874267578,-33.6069602966309,-67.4515380859375
1,90,65,475.377746582031,-33.6100463867188,-67.3437194824219
1,90,66,463.481384277344,-33.6130561828613,-67.2359008789063
1,90,67,452.383605957031,-33.615966796875,-67.1280517578125
1,90,68,463.218872070313,-33.6188011169434,-67.0202026367188
1,90,69,475.056030273438,-33.6215400695801,-66.912353515625
1,90,70,440.223937988281,-33.6241912841797,-66.8045043945313
1,90,71,399.05810546875,-33.6267585754395,-66.6966552734375
1,90,72,400.885498046875,-33.6292381286621,-66.5888061523438
1,90,73,449.547180175781,-33.6316452026367,-66.4809265136719
1,90,74,555.047119140625,-33.6339454650879,-66.373046875
1,90,75,677.0615234375,-33.6361694335938,-66.2651672363281
1,90,76,734.225952148438,-33.6383018493652,-66.1572875976563
1,90,77,730.720458984375,-33.6403503417969,-66.0493774414063
1,90,78,695.868041992188,-33.6423072814941,-65.9414978027344
1,90,79,638.061401367188,-33.6441764831543,-65.8335876464844
1,90,80,596.444458007813,-33.6459655761719,-65.7256774902344
1,90,81,578.649536132813,-33.6476707458496,-65.6177673339844
